ts,td,srcip,srcport,dstip,dstport,proto,pkt,byt
83,0,C12285,N10911,C1707,N1,6,7,482
83,0,C12285,N10912,C1685,N1,6,6,420
83,0,C12285,N10917,C1707,N1,6,7,472
83,0,C12285,N4276,C1685,N1,6,6,429
83,0,C1685,N1,C12285,N10835,6,4,372
83,0,C1685,N1,C12285,N10912,6,4,372
83,0,C1685,N1,C12285,N4276,6,4,372
83,0,C1707,N1,C12285,N10834,6,4,376
83,0,C1707,N1,C12285,N10911,6,4,376
83,0,C1707,N1,C12285,N10917,6,4,376
83,0,C1707,N1,C5585,N10909,6,4,414
83,0,C2150,N971,C5445,N11286,6,8,7365
83,0,C2150,N971,C5445,N11291,6,8,6730
83,0,C2150,N971,C5445,N11292,6,15,14960
83,0,C2150,N971,C5445,N1664,6,13,11811
83,0,C3405,N10899,C1065,389,6,10,2796
83,0,C3405,N11254,C528,389,17,1,197
83,0,C3405,N2569,C1065,389,6,12,3233
83,0,C3405,N44,C528,N17,1,3,166
83,0,C3405,N44,C612,N17,1,2,120
83,0,C3405,N55,C1065,389,6,10,2796
83,0,C528,389,C3405,N11254,17,1,195
83,0,C528,88,C2934,N10497,6,4,489
83,0,C528,88,C2934,N10913,6,5,1703
83,0,C528,88,C2934,N2165,6,5,356
83,0,C528,88,C2934,N70,6,4,1592
83,0,C528,88,C2934,N71,6,4,1540
83,0,C528,N17,C3405,N17,1,3,166
83,0,C5585,N10909,C1707,N1,6,5,856
83,0,C5713,N11251,C1065,389,17,1,80
83,0,C612,N17,C3405,N17,1,2,120
83,1,C3405,N10897,C528,389,6,20,5761
83,1,C3405,N10898,C528,389,6,9,2231
83,1,C528,389,C3405,N10897,6,26,27481
83,1,C528,389,C3405,N10898,6,7,846
83,11,C3405,N10451,C528,445,6,13,3963
83,11,C3405,N10984,C612,445,6,281,44184
83,11,C528,445,C3405,N10451,6,11,2182
83,11,C612,445,C3405,N10984,6,281,67043
83,11,C612,445,C3405,N10984,6,287,67769
83,30,C3405,N11094,C467,135,6,8,871
83,30,C3405,N11101,C467,N38,6,7,879
83,30,C3405,N7656,C528,135,6,7,540
83,30,C3405,N7657,C528,N72,6,13,4231
83,30,C467,135,C3405,N11094,6,6,800
83,30,C467,N38,C3405,N11101,6,4,260
83,30,C467,N38,C3405,N11101,6,5,436
83,30,C528,135,C3405,N7656,6,5,432
83,30,C528,N72,C3405,N7657,6,11,1745
84,0,C2646,N11287,C457,389,17,1,236
84,0,C457,389,C2646,N11287,17,1,193
84,29,C3405,N11080,C467,135,6,7,540
84,29,C3405,N11081,C467,N38,6,7,655
84,29,C467,135,C3405,N11080,6,5,520
84,29,C467,N38,C3405,N11081,6,5,548
84,50,C2646,N10403,C457,135,6,7,584
84,50,C2646,N1588,C457,N197,6,7,1267
84,50,C457,135,C2646,N10403,6,5,544
84,50,C457,N197,C2646,N1588,6,5,1340
84,60,C5478,443,C443,N9404,6,42,13505
85,0,C12285,N10915,C1685,N1,6,7,1294
85,0,C1685,N1,C12285,N10915,6,5,2694
85,0,C5721,445,C51,N1057,6,1,168
85,1,C3173,N48,C1538,N10859,6,3,138
85,1,C3173,N48,C1554,N10930,6,3,138
85,1,C51,N1057,C5721,445,6,2,178
85,10,C236,N10960,C1707,N1,6,6,1213
85,12,C3173,135,C1538,N7523,6,6,716
85,13,C3173,135,C1554,N11005,6,6,716
85,6,C1707,N1,C236,N10960,6,4,2755
85,60,C4915,N1157,C2588,N20,6,3,138
86,0,C12285,N10920,C1685,N1,6,6,922
86,0,C1646,N5485,C585,445,6,1,46
86,0,C1685,N1,C12285,N10920,6,4,445
86,0,C1685,N1,C18044,N10921,6,4,372
86,0,C1685,N1,C18044,N10924,6,4,372
86,0,C1685,N1,C18044,N10926,6,4,372
86,0,C1685,N1,C5269,N10922,6,4,410
86,0,C1685,N1,C5269,N5470,6,4,409
86,0,C1707,N1,C18044,N10923,6,4,376
86,0,C1707,N1,C18044,N10925,6,4,376
86,0,C1707,N1,C18044,N10927,6,4,376
86,0,C18044,N10921,C1685,N1,6,6,429
86,0,C18044,N10923,C1707,N1,6,6,429
86,0,C18044,N10924,C1685,N1,6,6,430
86,0,C18044,N10925,C1707,N1,6,6,430
86,0,C18044,N10926,C1685,N1,6,6,420
86,0,C18044,N10927,C1707,N1,6,6,420
86,0,C457,389,C5677,N11288,17,1,117
86,0,C5269,N10922,C1685,N1,6,5,852
86,0,C5269,N5470,C1685,N1,6,5,852
86,0,C5474,N8052,C1841,N28,6,4,203
86,0,C5677,N11288,C457,389,17,1,80
86,0,C585,445,C1646,N5485,6,1,46
86,1,C3173,N48,C1538,N6239,6,3,138
86,1,C3173,N48,C1554,N10918,6,3,138
86,10,C4917,N10962,C1685,N1,6,9,3021
86,5,C1685,N1,C4917,N10962,6,6,2972
86,51,C4174,137,C194,137,17,8,672
87,0,C11573,111,C5736,N11290,17,1,56
87,0,C3963,N44,C612,N17,1,2,120
87,0,C3967,N44,C529,N17,1,2,120
87,0,C457,389,C5681,N11289,17,1,117
87,0,C529,N17,C3967,N17,1,2,120
87,0,C5681,N11289,C457,389,17,1,80
87,0,C5736,N11290,C11573,111,17,1,84
87,0,C612,N17,C3963,N17,1,2,120
87,12,C3963,N11007,C612,445,6,17,4347
87,12,C3967,N3003,C529,445,6,17,4347
87,12,C529,445,C3967,N3003,6,15,2418
87,12,C612,445,C3963,N11007,6,15,2418
87,9,C1340,N11304,C787,N36,6,3,144
88,0,C1065,389,C5753,N11305,17,1,191
88,0,C1065,389,C5753,N11306,17,1,117
88,0,C1654,80,C17592,N10624,6,2,104
88,0,C1685,N1,C18044,N10907,6,5,2694
88,0,C18044,N10907,C1685,N1,6,7,1262
88,0,C1954,N10764,C706,80,6,1,46
88,0,C3334,N11307,C612,389,17,1,235
88,0,C5753,N11305,C1065,389,17,1,108
88,0,C5753,N11306,C1065,389,17,1,80
88,0,C612,389,C3334,N11307,17,1,193
88,1,C706,80,C418,N11308,6,4,515
88,10,C2704,N5563,C1685,N1,6,6,1213
88,30,C3334,N11105,C612,135,6,9,932
88,30,C3334,N5398,C612,N197,6,9,997
88,30,C612,135,C3334,N11105,6,7,1080
88,30,C612,N197,C3334,N5398,6,7,1076
88,5,C1685,N1,C2704,N5563,6,4,2752
88,60,C8553,N877,C2588,N20,6,4,211
88,61,C418,N11308,C706,80,6,8,3002
89,0,C1685,N1,C18044,N10908,6,4,445
89,0,C18044,N10908,C1685,N1,6,6,922
89,0,C1823,N44,C2127,N17,1,1,60
89,0,C2127,N17,C1823,N17,1,1,60
89,0,C3068,N10760,C706,80,6,1,46
89,0,C5720,445,C100,N973,6,1,46
89,0,C5720,445,C1002,N1665,6,1,46
89,0,C5720,445,C1019,N1699,6,1,46
89,0,C5720,445,C1039,N1628,6,1,46
89,0,C5720,445,C1059,N1742,6,1,46
89,0,C5720,445,C1059,N361,6,1,46
89,0,C5720,445,C1103,N1674,6,1,46
89,0,C5720,445,C1403,N1653,6,1,46
89,0,C5720,445,C1403,N1723,6,1,46
89,0,C5720,445,C1411,N1614,6,1,46
89,0,C5720,445,C1411,N1688,6,1,46
89,0,C5720,445,C1423,N1759,6,1,46
89,0,C5720,445,C149,N534,6,1,46
89,0,C5720,445,C1524,N1656,6,1,46
89,0,C5720,445,C1553,N1627,6,1,46
89,0,C5720,445,C1556,N1705,6,1,46
89,0,C5720,445,C1923,N1678,6,1,46
89,0,C5720,445,C2035,N1605,6,1,46
89,0,C5720,445,C2291,N1659,6,1,46
89,0,C5720,445,C2291,N1684,6,1,46
89,0,C5720,445,C235,N1707,6,1,46
89,0,C5720,445,C2372,N1594,6,1,46
89,0,C5720,445,C270,N541,6,1,46
89,0,C5720,445,C281,N1662,6,1,46
89,0,C5720,445,C311,N1640,6,1,46
89,0,C5720,445,C3333,N1647,6,1,46
89,0,C5720,445,C3462,N1664,6,1,46
89,0,C5720,445,C3865,N1610,6,1,46
89,0,C5720,445,C3890,N1638,6,1,46
89,0,C5720,445,C4,N1635,6,1,46
89,0,C5720,445,C4711,N1599,6,1,46
89,0,C5720,445,C5,N1685,6,1,46
89,0,C5720,445,C50,N1607,6,1,46
89,0,C5720,445,C5015,N1671,6,1,46
89,0,C5720,445,C532,N1706,6,1,46
89,0,C5720,445,C602,N1717,6,1,46
89,0,C5720,445,C624,N1729,6,1,46
89,0,C5720,445,C668,N1650,6,1,46
89,0,C5720,445,C674,N1603,6,1,46
89,0,C5720,445,C674,N1694,6,1,46
89,0,C5720,445,C684,N1642,6,1,46
89,0,C5720,445,C707,N1649,6,1,46
89,0,C5720,445,C735,N1609,6,1,46
89,0,C5720,445,C749,N1625,6,1,46
89,0,C5720,445,C76,N1652,6,1,46
89,0,C5720,445,C780,N1595,6,1,46
89,0,C5720,445,C807,N1604,6,1,46
89,0,C5720,445,C816,N1596,6,1,46
89,0,C5720,445,C896,N1748,6,1,46
89,0,C5720,445,C898,N1714,6,1,46
89,35,C23098,N11309,C7632,N77,6,10,592
89,38,C1015,N33,C1392,N1436,6,2,92
89,9,C3688,N5554,C3971,N46,6,3,144
90,0,C100,N973,C5720,445,6,1,46
90,0,C1002,N1665,C5720,445,6,1,46
90,0,C1019,N1699,C5720,445,6,1,46
90,0,C1039,N1628,C5720,445,6,1,46
90,0,C1051,N1713,C5720,445,6,1,46
90,0,C1059,N1742,C5720,445,6,1,46
90,0,C1059,N361,C5720,445,6,1,46
90,0,C1062,N1615,C5720,445,6,1,46
90,0,C1062,N1618,C5720,445,6,1,46
90,0,C1090,N1716,C5720,445,6,1,46
90,0,C1103,N1674,C5720,445,6,1,46
90,0,C1105,N1702,C5720,445,6,1,46
90,0,C1111,N1621,C5720,445,6,1,46
90,0,C1116,N1732,C5720,445,6,1,46
90,0,C1134,N1737,C5720,445,6,1,46
90,0,C1137,N1620,C5720,445,6,1,46
90,0,C1178,N1751,C5720,445,6,1,46
90,0,C1187,N1750,C5720,445,6,1,46
90,0,C1221,N1698,C5720,445,6,1,52
90,0,C1264,N1639,C5720,445,6,1,46
90,0,C1284,N1746,C5720,445,6,1,46
90,0,C1290,N1747,C5720,445,6,1,46
90,0,C1291,N1637,C5720,445,6,1,46
90,0,C1325,N1643,C5720,445,6,1,46
90,0,C1347,N1602,C5720,445,6,1,46
90,0,C1350,N1660,C5720,445,6,1,46
90,0,C1403,N1653,C5720,445,6,1,46
90,0,C1403,N1723,C5720,445,6,1,46
90,0,C1411,N1614,C5720,445,6,1,46
90,0,C1411,N1688,C5720,445,6,1,46
90,0,C1423,N1759,C5720,445,6,1,46
90,0,C1425,N1597,C5720,445,6,1,46
90,0,C1429,N1735,C5720,445,6,1,46
90,0,C144,N1704,C5720,445,6,1,46
90,0,C1443,N1682,C5720,445,6,1,46
90,0,C1445,N1669,C5720,445,6,1,46
90,0,C1468,N1695,C5720,445,6,1,46
90,0,C1488,N1672,C5720,445,6,1,46
90,0,C149,N534,C5720,445,6,1,46
90,0,C1517,N1686,C5720,445,6,1,46
90,0,C1520,N1022,C5720,445,6,1,46
90,0,C1524,N1656,C5720,445,6,1,46
90,0,C153,N1720,C5720,445,6,1,46
90,0,C1540,N1697,C5720,445,6,1,46
90,0,C1540,N1703,C5720,445,6,1,46
90,0,C1553,N1627,C5720,445,6,1,46
90,0,C1556,N1705,C5720,445,6,1,46
90,0,C1561,N1590,C5720,445,6,1,46
90,0,C1574,N1666,C5720,445,6,1,46
90,0,C16,N1663,C5720,445,6,1,46
90,0,C1649,N1743,C5720,445,6,1,46
90,0,C1650,N1708,C5720,445,6,1,46
90,0,C1655,N1592,C5720,445,6,1,46
90,0,C1685,N1,C577,N10961,6,4,413
90,0,C1685,N1,C577,N10963,6,4,414
90,0,C1712,N1598,C5720,445,6,1,46
90,0,C1717,N1730,C5720,445,6,1,46
90,0,C1726,N1752,C5720,445,6,1,46
90,0,C18,N1734,C5720,445,6,1,46
90,0,C1801,N1629,C5720,445,6,1,46
90,0,C1813,N1715,C5720,445,6,1,46
90,0,C1825,N1668,C5720,445,6,1,46
90,0,C1825,N1741,C5720,445,6,1,46
90,0,C1834,N1661,C5720,445,6,1,46
90,0,C1834,N1821,C5720,445,6,1,46
90,0,C1835,N1624,C5720,445,6,1,46
90,0,C1835,N1645,C5720,445,6,1,46
