srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
1383107145,163106150146,50138,389,UDP,62,0,1,233,backgorund
20962204241,302818237,445,5702,TCP,62,0,1,46,backgorund
163106150146,22179118103,389,24094,UDP,62,0,1,193,backgorund
163106150146,1383107145,389,50138,UDP,62,0,1,193,backgorund
2421259134,103110160213,443,33447,TCP,62,0,1,46,backgorund
4724324057,25511420241,389,10425,UDP,62,0,1,195,backgorund
302818237,20962204241,5702,445,TCP,62,0,1,52,backgorund
139889197,22179118103,389,35239,UDP,62,0,1,193,backgorund
244100124213,74241105161,37138,30044,TCP,62,1,5,1173,backgorund
22179118103,163106150146,56890,53068,TCP,62,12,7,1497,backgorund
22179118103,163106150146,44613,135,TCP,62,12,8,1295,backgorund
22179118103,139889197,30311,135,TCP,62,12,7,644,backgorund
163106150146,22179118103,135,44613,TCP,62,12,6,884,backgorund
163106150146,22179118103,53068,56890,TCP,62,12,6,1888,backgorund
139889197,22179118103,135,30311,TCP,62,12,5,504,backgorund
161199203226,2322618280,24997,139,TCP,62,14,13,1531,backgorund
161199203226,2322618280,9898,139,TCP,62,14,14,4279,backgorund
161199203226,2322618280,62557,139,TCP,62,14,12,1507,backgorund
2322618280,161199203226,139,24997,TCP,62,14,11,1667,backgorund
2322618280,161199203226,139,9898,TCP,62,14,12,1411,backgorund
2322618280,161199203226,139,62557,TCP,62,14,10,1562,backgorund
2322618280,161199203226,139,62557,TCP,62,14,9,1270,backgorund
22179118103,163106150146,41109,135,TCP,62,20,7,644,backgorund
163106150146,22179118103,135,41109,TCP,62,20,5,600,backgorund
22179118103,139889197,49443,4807,TCP,62,32,12,4475,backgorund
139889197,22179118103,4807,49443,TCP,62,32,9,1552,backgorund
22179118103,163106150146,35127,53068,TCP,62,50,11,3121,backgorund
163106150146,22179118103,53068,35127,TCP,62,50,9,1552,backgorund
22644211240,1111532225,29859,2049,TCP,62,60,51,6448,backgorund
1111532225,22644211240,2049,29859,TCP,62,60,27,4568,backgorund
161199203226,2322618280,44092,389,UDP,63,0,1,193,backgorund
19112023087,1473915919,30044,60901,TCP,63,0,4,445,backgorund
1473915919,19112023087,60901,30044,TCP,63,0,6,922,backgorund
13669110181,1383107145,80,2010,TCP,63,0,5,448,backgorund
13669110181,1383107145,80,24361,TCP,63,0,5,448,backgorund
13669110181,1383107145,80,27733,TCP,63,0,5,448,backgorund
13669110181,1383107145,80,30619,TCP,63,0,5,448,backgorund
22179118103,20962204241,20047,389,TCP,63,0,12,4269,backgorund
22179118103,20962204241,13250,389,UDP,63,0,1,191,backgorund
22179118103,20962204241,15605,389,TCP,63,0,11,4489,backgorund
22179118103,20962204241,46040,389,TCP,63,0,13,4926,backgorund
22179118103,20962204241,34014,389,TCP,63,0,11,4489,backgorund
1018513639,163106150146,62105,445,TCP,63,0,17,5319,backgorund
1018513639,163106150146,2985,139,TCP,63,0,2,106,backgorund
1018513639,163106150146,29870,88,UDP,63,0,1,198,backgorund
1018513639,163106150146,19183,88,UDP,63,0,1,276,backgorund
1018513639,163106150146,64866,88,UDP,63,0,1,1386,backgorund
1018513639,163106150146,3168,88,UDP,63,0,1,1396,backgorund
9714425226,1111532225,47016,445,TCP,63,0,2,148,backgorund
1383107145,13669110181,2010,80,TCP,63,0,7,1686,backgorund
1383107145,13669110181,24361,80,TCP,63,0,7,1677,backgorund
1383107145,13669110181,27733,80,TCP,63,0,7,1686,backgorund
1383107145,13669110181,30619,80,TCP,63,0,7,1677,backgorund
20962204241,22179118103,389,20047,TCP,63,0,8,3174,backgorund
20962204241,22179118103,389,13250,UDP,63,0,1,193,backgorund
20962204241,22179118103,389,15605,TCP,63,0,9,1911,backgorund
20962204241,22179118103,389,46040,TCP,63,0,10,4241,backgorund
20962204241,22179118103,389,34014,TCP,63,0,8,1855,backgorund
163106150146,1018513639,139,2985,TCP,63,0,1,60,backgorund
163106150146,1018513639,445,62105,TCP,63,0,15,2561,backgorund
163106150146,1018513639,88,29870,UDP,63,0,1,430,backgorund
163106150146,1018513639,88,19183,UDP,63,0,1,1398,backgorund
163106150146,1018513639,88,64866,UDP,63,0,1,1404,backgorund
163106150146,1018513639,88,3168,UDP,63,0,1,1376,backgorund
2421259134,20948235252,443,21478,TCP,63,0,5,1493,backgorund
4724324057,25511420241,88,30370,TCP,63,0,5,1634,backgorund
4724324057,25511420241,88,51165,TCP,63,0,5,360,backgorund
1111532225,9714425226,445,47016,TCP,63,0,1,91,backgorund
2322618280,161199203226,389,44092,UDP,63,0,1,193,backgorund
22179118103,163106150146,51821,389,TCP,63,1,22,7578,backgorund
163106150146,22179118103,389,51821,TCP,63,1,28,29709,backgorund
20948235252,2421259134,21478,443,TCP,63,1,6,1647,backgorund
244100124213,74241105161,38649,30044,TCP,63,10,11,6680,backgorund
22179118103,2322618280,22837,445,TCP,63,11,16,7192,backgorund
2322618280,22179118103,445,22837,TCP,63,11,11,2979,backgorund
22179118103,46100254245,25592,445,TCP,63,35,85,23846,backgorund
1018513639,163106150146,52833,445,TCP,63,35,4,700,backgorund
163106150146,1018513639,445,52833,TCP,63,35,2,1168,backgorund
46100254245,22179118103,445,25592,TCP,63,35,79,21405,backgorund
74241105161,244100124213,30044,38649,TCP,63,6,6,548,backgorund
21310773102,22293194121,443,51942,TCP,63,61,42,15457,backgorund
19112023087,19939983,30044,50995,TCP,64,0,4,372,backgorund
19112023087,19939983,30044,28460,TCP,64,0,4,372,backgorund
74241105161,19939983,30044,57540,TCP,64,0,4,376,backgorund
74241105161,19939983,30044,8396,TCP,64,0,4,376,backgorund
19939983,19112023087,50995,30044,TCP,64,0,6,430,backgorund
19939983,74241105161,57540,30044,TCP,64,0,6,430,backgorund
19939983,19112023087,28460,30044,TCP,64,0,6,429,backgorund
19939983,74241105161,8396,30044,TCP,64,0,7,481,backgorund
131202244223,23422523976,61705,80,TCP,64,0,1,46,backgorund
21317422588,1111532225,50274,445,TCP,64,0,1,46,backgorund
25310210272,1111532225,44385,445,TCP,64,0,1,46,backgorund
20962204241,235133144132,389,6345,UDP,64,0,1,191,backgorund
20962204241,235133144132,389,41442,UDP,64,0,1,117,backgorund
20962204241,113122205215,389,53839,UDP,64,0,1,117,backgorund
5322225212,1111532225,36558,445,TCP,64,0,1,46,backgorund
235133144132,20962204241,6345,389,UDP,64,0,1,108,backgorund
235133144132,20962204241,41442,389,UDP,64,0,1,80,backgorund
223134221174,1111532225,35839,445,TCP,64,0,1,46,backgorund
113122205215,20962204241,53839,389,UDP,64,0,1,80,backgorund
1111532225,21317422588,445,50274,TCP,64,0,1,46,backgorund
1111532225,25310210272,445,44385,TCP,64,0,1,46,backgorund
1111532225,5322225212,445,36558,TCP,64,0,1,46,backgorund
1111532225,223134221174,445,35839,TCP,64,0,1,46,backgorund
1111532225,22548165216,445,6000,TCP,64,0,1,46,backgorund
1111532225,1880209150,445,57854,TCP,64,0,1,46,backgorund
22548165216,1111532225,6000,445,TCP,64,0,1,46,backgorund
23422523976,3410122251,80,41002,TCP,64,0,4,515,backgorund
1880209150,1111532225,57854,445,TCP,64,0,1,46,backgorund
1679364208,19112023087,46692,30044,TCP,64,10,6,1245,backgorund
2062212288,74241105161,2401,30044,TCP,64,11,9,2945,backgorund
1991914837,9115214348,19841,32466,TCP,64,34,10,592,backgorund
19112023087,1679364208,30044,46692,TCP,64,5,4,2753,backgorund
129158205155,2501919281,1433,38210,TCP,64,55,6,516,backgorund
74241105161,2062212288,30044,2401,TCP,64,6,6,2979,backgorund
60188141171,1922301426,57044,161,UDP,64,60,4,424,backgorund
3410122251,23422523976,41002,80,TCP,64,60,8,3004,backgorund
2396241208,209177119145,44091,57008,TCP,65,0,5,272,backgorund
19112023087,180252234175,30044,8039,TCP,65,0,4,372,backgorund
19112023087,180252234175,30044,62111,TCP,65,0,4,372,backgorund
19112023087,180252234175,30044,24581,TCP,65,0,4,372,backgorund
19112023087,19939983,30044,52068,TCP,65,0,5,2694,backgorund
74241105161,180252234175,30044,24876,TCP,65,0,4,376,backgorund
74241105161,180252234175,30044,42690,TCP,65,0,4,376,backgorund
74241105161,180252234175,30044,37368,TCP,65,0,4,376,backgorund
180252234175,74241105161,24876,30044,TCP,65,0,6,429,backgorund
180252234175,74241105161,42690,30044,TCP,65,0,6,420,backgorund
180252234175,19112023087,8039,30044,TCP,65,0,6,429,backgorund
180252234175,19112023087,62111,30044,TCP,65,0,6,430,backgorund
180252234175,74241105161,37368,30044,TCP,65,0,6,430,backgorund
180252234175,19112023087,24581,30044,TCP,65,0,7,472,backgorund
19939983,19112023087,52068,30044,TCP,65,0,7,1335,backgorund
209177119145,2396241208,57008,44091,TCP,65,0,3,168,backgorund
622168236,20962204241,65336,64535,ICMP,65,0,2,120,backgorund
20962204241,11220821640,389,59296,UDP,65,0,1,191,backgorund
20962204241,11220821640,389,46004,UDP,65,0,1,117,backgorund
20962204241,622168236,64535,64535,ICMP,65,0,2,120,backgorund
11220821640,20962204241,59296,389,UDP,65,0,1,108,backgorund
11220821640,20962204241,46004,389,UDP,65,0,1,80,backgorund
622168236,20962204241,61593,445,TCP,65,12,16,4307,backgorund
20962204241,622168236,445,61593,TCP,65,12,15,2418,backgorund
129158205155,2501919281,1433,9233,TCP,65,60,6,294,backgorund
1524555121,20962204241,7124,445,TCP,66,0,1,52,backgorund
3810752230,2322618280,65336,64535,ICMP,66,0,2,120,backgorund
22813733243,194110171179,13400,27970,TCP,66,0,1,52,backgorund
20962204241,1524555121,445,7124,TCP,66,0,1,46,backgorund
2421259134,14054117224,443,24321,TCP,66,0,5,1493,backgorund
177268795,1351689765,25354,63853,TCP,66,0,4,654,backgorund
2322618280,3810752230,64535,64535,ICMP,66,0,2,120,backgorund
14054117224,2421259134,24321,443,TCP,66,1,6,1647,backgorund
24824925184,4724324057,38194,445,TCP,66,11,13,4268,backgorund
3810752230,2322618280,17062,445,TCP,66,11,17,4347,backgorund
4724324057,24824925184,445,38194,TCP,66,11,9,1653,backgorund
2322618280,3810752230,445,17062,TCP,66,11,15,2418,backgorund
129158205155,2501919281,39703,2409,TCP,66,55,72,54150,backgorund
209177119145,2396241208,57008,28252,TCP,66,60,3,157,backgorund
8417887166,817845203,445,55080,TCP,66,71,318,33443,backgorund
185128183151,16911386233,30095,445,TCP,67,0,1,46,backgorund
14126109,16911386233,6218,445,TCP,67,0,1,46,backgorund
19112023087,180252234175,30044,43426,TCP,67,0,5,2694,backgorund
19112023087,19939983,30044,15145,TCP,67,0,4,445,backgorund
74241105161,91143124196,30044,48433,TCP,67,0,4,413,backgorund
74241105161,91143124196,30044,31533,TCP,67,0,4,414,backgorund
180252234175,9115214348,41041,32466,TCP,67,0,1,48,backgorund
180252234175,19112023087,43426,30044,TCP,67,0,7,1262,backgorund
19939983,19112023087,15145,30044,TCP,67,0,6,931,backgorund
19715223116,16911386233,17476,445,TCP,67,0,1,46,backgorund
19715223116,16911386233,60083,445,TCP,67,0,1,46,backgorund
71188243217,46100254245,65336,64535,ICMP,67,0,2,120,backgorund
91143124196,74241105161,48433,30044,TCP,67,0,5,856,backgorund
91143124196,74241105161,31533,30044,TCP,67,0,5,856,backgorund
46100254245,71188243217,64535,64535,ICMP,67,0,2,120,backgorund
16911386233,14126109,445,6218,TCP,67,0,1,46,backgorund
16911386233,19715223116,445,17476,TCP,67,0,1,46,backgorund
16911386233,19715223116,445,60083,TCP,67,0,1,46,backgorund
71188243217,46100254245,28940,445,TCP,67,11,17,4349,backgorund
46100254245,71188243217,445,28940,TCP,67,11,15,2418,backgorund
8417887166,817845203,45425,64643,TCP,67,2,3,138,backgorund
8417887166,817845203,135,25355,TCP,67,20,8,1140,backgorund
163106150146,184276299,135,51169,TCP,67,27,5,520,backgorund
163106150146,184276299,53068,52175,TCP,67,27,5,532,backgorund
184276299,163106150146,51169,135,TCP,67,27,7,540,backgorund
184276299,163106150146,52175,53068,TCP,67,27,7,627,backgorund
2818893178,6720720933,135,63011,TCP,67,30,5,520,backgorund
2818893178,6720720933,33137,18838,TCP,67,30,5,516,backgorund
6720720933,2818893178,63011,135,TCP,67,30,7,540,backgorund
6720720933,2818893178,18838,33137,TCP,67,30,7,631,backgorund
79129237176,1759721391,14654,53068,TCP,67,31,7,631,backgorund
79129237176,1759721391,33475,135,TCP,67,31,7,540,backgorund
1759721391,79129237176,135,33475,TCP,67,31,5,432,backgorund
1759721391,79129237176,53068,14654,TCP,67,31,5,516,backgorund
2351692222,40144153154,137,137,UDP,67,60,3,252,backgorund
5118124233,40144153154,137,137,UDP,67,60,3,252,backgorund
177268795,214176198121,14131,63853,TCP,67,60,4,392,backgorund
40144153154,2351692222,137,137,UDP,67,60,3,234,backgorund
40144153154,5118124233,137,137,UDP,67,60,3,234,backgorund
302949139,209177119145,17655,57008,TCP,67,60,3,138,backgorund
209177119145,302949139,57008,17655,TCP,67,61,3,138,backgorund
1111532225,170388087,2049,16448,TCP,67,70,312,57588,backgorund
2818893178,185127113203,389,33891,TCP,68,0,14,8812,backgorund
185127113203,2818893178,33891,389,TCP,68,0,15,6674,backgorund
14645251244,8411891130,24771,445,TCP,68,0,1,52,backgorund
254104113,254649182,48962,443,TCP,68,0,11,1344,backgorund
254104113,144098220,28319,2049,TCP,68,0,2,104,backgorund
254104113,144098220,39396,443,TCP,68,0,11,1344,backgorund
254104113,254649182,33826,2049,TCP,68,0,2,104,backgorund
8411891130,14645251244,445,24771,TCP,68,0,1,46,backgorund
144098220,254104113,2049,28319,TCP,68,0,2,104,backgorund
144098220,254104113,443,39396,TCP,68,0,10,3926,backgorund
254649182,254104113,2049,33826,TCP,68,0,2,104,backgorund
254649182,254104113,443,48962,TCP,68,0,11,3917,backgorund
254104113,144098220,56004,443,TCP,68,1,150,8521,backgorund
8417887166,191145209120,45425,44660,TCP,68,1,3,138,backgorund
144098220,254104113,443,56004,TCP,68,1,446,657938,backgorund
8417887166,191145209120,135,42256,TCP,68,14,6,716,backgorund
21423017293,1759721391,65512,135,TCP,68,30,7,540,backgorund
21423017293,1759721391,29068,53068,TCP,68,30,7,631,backgorund
1759721391,21423017293,135,65512,TCP,68,30,5,432,backgorund
1759721391,21423017293,53068,29068,TCP,68,30,5,516,backgorund
11815526133,144098220,53588,445,TCP,68,34,4,278,backgorund
144098220,11815526133,445,53588,TCP,68,34,2,186,backgorund
44541614,1402097299,52103,19178,TCP,68,38,2,92,backgorund
15916721645,209177119145,23798,57008,TCP,68,60,3,138,backgorund
209177119145,15916721645,57008,23798,TCP,68,60,3,138,backgorund
2818893178,185127113203,389,62649,TCP,69,0,1,46,backgorund
185127113203,2818893178,62649,389,TCP,69,0,1,46,backgorund
170388087,1111532225,111,21812,UDP,69,0,1,56,backgorund
19112023087,180252234175,30044,44344,TCP,69,0,4,445,backgorund
19112023087,14252214112,30044,47117,TCP,69,0,4,410,backgorund
19112023087,14252214112,30044,4296,TCP,69,0,4,409,backgorund
180252234175,19112023087,44344,30044,TCP,69,0,6,922,backgorund
8417887166,1511691599,45425,49926,TCP,69,0,3,138,backgorund
14252214112,19112023087,47117,30044,TCP,69,0,5,853,backgorund
14252214112,19112023087,4296,30044,TCP,69,0,5,853,backgorund
1111532225,170388087,21812,111,UDP,69,0,1,84,backgorund
1012515578,46100254245,65336,64535,ICMP,69,0,2,120,backgorund
46100254245,1012515578,64535,64535,ICMP,69,0,2,120,backgorund
8417887166,1511691599,45425,41336,TCP,69,1,3,138,backgorund
8417887166,191145209120,45425,61589,TCP,69,1,3,138,backgorund
1012515578,46100254245,43514,445,TCP,69,11,17,4349,backgorund
46100254245,1012515578,445,43514,TCP,69,11,15,2418,backgorund
8417887166,1511691599,135,14049,TCP,69,32,6,716,backgorund
4623414199,2351692222,137,137,UDP,69,5,2,156,backgorund
2351692222,4623414199,137,137,UDP,69,5,2,186,backgorund
1211968236,209177119145,64497,57008,TCP,69,60,3,158,backgorund
209177119145,1211968236,57008,64497,TCP,69,61,3,157,backgorund
1111532225,1170132190,2049,57110,TCP,69,65,288,48472,backgorund
85116552,23017113214,33836,39703,TCP,69,9,3,152,backgorund
85116552,916118716,27837,39703,TCP,69,9,3,152,backgorund
85116552,1312009446,6277,39703,TCP,69,9,3,152,backgorund
85116552,922137236,24847,39703,TCP,69,9,3,152,backgorund
85116552,18710471160,53615,39703,TCP,69,9,3,152,backgorund
85116552,131604381,7171,39703,TCP,69,9,3,152,backgorund
85116552,229681356,21538,39703,TCP,69,9,3,152,backgorund
85116552,642131126,59398,39703,TCP,69,9,3,152,backgorund
19715223116,20962204241,33897,445,TCP,70,0,1,52,backgorund
20962204241,19715223116,445,33897,TCP,70,0,1,46,backgorund
4724324057,187186367,4807,25721,TCP,70,0,2,92,backgorund
16514119974,163106150146,29313,53068,TCP,70,27,7,627,backgorund
16514119974,163106150146,42983,135,TCP,70,27,7,540,backgorund
163106150146,16514119974,135,42983,TCP,70,27,5,520,backgorund
163106150146,16514119974,53068,29313,TCP,70,27,5,532,backgorund
2818893178,1683917085,64535,64535,ICMP,71,0,1,60,backgorund
170388087,1111532225,111,22748,UDP,71,0,1,56,backgorund
19112023087,692142228,30044,8869,TCP,71,0,4,414,backgorund
19112023087,692142228,30044,34706,TCP,71,0,4,413,backgorund
1683917085,2818893178,65336,64535,ICMP,71,0,1,60,backgorund
692142228,19112023087,8869,30044,TCP,71,0,5,857,backgorund
692142228,19112023087,34706,30044,TCP,71,0,5,857,backgorund
1111532225,170388087,22748,111,UDP,71,0,1,84,backgorund
8417887166,817845203,45425,31972,TCP,71,1,3,138,backgorund
119226189222,4724324057,25035,445,TCP,71,10,13,4324,backgorund
4724324057,119226189222,445,25035,TCP,71,10,9,1653,backgorund
44541614,24220030119,52103,26512,TCP,71,38,2,92,backgorund
818743105,2351692222,137,137,UDP,71,58,9,702,backgorund
818743105,5118124233,137,137,UDP,71,58,9,702,backgorund
2351692222,818743105,137,137,UDP,71,58,9,756,backgorund
5118124233,818743105,137,137,UDP,71,58,9,756,backgorund
1352597,649135217,62797,62797,UDP,71,60,3,282,backgorund
209177119145,24220030119,57008,50541,TCP,71,60,3,138,backgorund
24220030119,209177119145,50541,57008,TCP,71,60,3,138,backgorund
15713618189,257717450,59308,28203,TCP,71,9,3,144,backgorund
163106150146,2013061176,389,8972,UDP,72,0,1,193,backgorund
2013061176,2322618280,53638,389,UDP,72,0,1,277,backgorund
2013061176,163106150146,8972,389,UDP,72,0,1,236,backgorund
2013061176,139889197,55710,389,UDP,72,0,1,277,backgorund
2322618280,2013061176,389,53638,UDP,72,0,1,204,backgorund
139889197,2013061176,389,55710,UDP,72,0,1,204,backgorund
4310141100,74241105161,47168,30044,TCP,72,10,6,1213,backgorund
3911239202,19112023087,42724,30044,TCP,72,10,6,1218,backgorund
15419814828,2322618280,50809,445,TCP,72,14,13,4237,backgorund
2322618280,15419814828,445,50809,TCP,72,14,9,1653,backgorund
163106150146,2013061176,135,1066,TCP,72,26,5,520,backgorund
163106150146,2013061176,53068,61852,TCP,72,26,6,400,backgorund
2013061176,163106150146,1066,135,TCP,72,26,7,540,backgorund
2013061176,163106150146,61852,53068,TCP,72,26,8,704,backgorund
19112023087,3911239202,30044,42724,TCP,72,5,4,2748,backgorund
74241105161,4310141100,30044,47168,TCP,72,5,4,2755,backgorund
8085147178,649135217,62797,62797,UDP,72,60,3,282,backgorund
2721255249,649135217,62797,62797,UDP,72,60,3,282,backgorund
2361832176,663455182,1433,65139,TCP,72,60,3,138,backgorund
651894814,1121618675,2049,61984,TCP,72,64,329,51122,backgorund
1121618675,651894814,61984,2049,TCP,72,64,346,80768,backgorund
74241105161,193228117,30044,30283,TCP,73,0,4,413,backgorund
74241105161,193228117,30044,25871,TCP,73,0,4,414,backgorund
193228117,74241105161,30283,30044,TCP,73,0,5,856,backgorund
193228117,74241105161,25871,30044,TCP,73,0,5,856,backgorund
163106150146,2013061176,389,50223,UDP,73,0,1,204,backgorund
2013061176,4724324057,3280,389,UDP,73,0,1,277,backgorund
2013061176,163106150146,50223,389,UDP,73,0,1,277,backgorund
4724324057,2013061176,389,3280,UDP,73,0,1,206,backgorund
10202131190,139889197,56370,389,UDP,73,0,1,80,backgorund
139889197,10202131190,389,56370,UDP,73,0,1,117,backgorund
120119675,2322618280,44587,445,TCP,73,11,17,4347,backgorund
2322618280,120119675,445,44587,TCP,73,11,15,2418,backgorund
120119675,2322618280,65336,64535,ICMP,73,18,5,286,backgorund
2322618280,120119675,64535,64535,ICMP,73,18,5,286,backgorund
246173200159,254649182,2432,445,TCP,73,34,4,278,backgorund
254649182,246173200159,445,2432,TCP,73,34,2,186,backgorund
44541614,2061691223,52103,21522,TCP,73,38,2,92,backgorund
2818893178,2013061176,389,53209,UDP,74,0,1,204,backgorund
902206082,1148227125,3088,139,TCP,74,0,8,2869,backgorund
902206082,254649182,65336,64535,ICMP,74,0,1,60,backgorund
902206082,1148227125,65336,64535,ICMP,74,0,1,60,backgorund
2013061176,2818893178,53209,389,UDP,74,0,1,277,backgorund
8417887166,817845203,45425,43903,TCP,74,1,3,138,backgorund
902206082,254649182,48186,445,TCP,74,7,13,3321,backgorund
80185613,23017113214,55734,39703,TCP,74,9,3,144,backgorund
186204249180,163106150146,65336,64535,ICMP,75,0,2,120,backgorund
186204249180,163106150146,20914,445,TCP,75,0,17,4347,backgorund
4917166129,23422523976,47101,80,TCP,75,0,1,46,backgorund
4917166129,2497772133,24528,80,TCP,75,0,1,46,backgorund
163106150146,186204249180,445,20914,TCP,75,0,15,2418,backgorund
163106150146,186204249180,64535,64535,ICMP,75,0,2,120,backgorund
2013061176,1759721391,5915,389,UDP,75,0,1,277,backgorund
1759721391,2013061176,389,5915,UDP,75,0,1,204,backgorund
23422523976,25231888,80,5684,TCP,75,0,7,4132,backgorund
21912415574,19112023087,63086,30044,TCP,75,10,6,1213,backgorund
25297247193,74241105161,21016,30044,TCP,75,11,9,3624,backgorund
2818893178,2013061176,138,138,UDP,75,5,2,648,backgorund
163106150146,2013061176,138,138,UDP,75,5,2,648,backgorund
2013061176,5118124233,137,137,UDP,75,5,2,156,backgorund
2013061176,2818893178,138,138,UDP,75,5,2,628,backgorund
2013061176,163106150146,138,138,UDP,75,5,2,628,backgorund
2013061176,1759721391,138,138,UDP,75,5,2,628,backgorund
2013061176,2322618280,138,138,UDP,75,5,2,628,backgorund
2013061176,139889197,138,138,UDP,75,5,2,628,backgorund
5118124233,2013061176,137,137,UDP,75,5,2,276,backgorund
1759721391,2013061176,138,138,UDP,75,5,2,648,backgorund
2322618280,2013061176,138,138,UDP,75,5,2,648,backgorund
139889197,2013061176,138,138,UDP,75,5,2,648,backgorund
19112023087,21912415574,30044,63086,TCP,75,6,4,2752,backgorund
25231888,23422523976,5684,80,TCP,75,60,9,3751,backgorund
74241105161,25297247193,30044,21016,TCP,75,7,6,2976,backgorund
19317522859,61112132108,48954,18325,TCP,75,9,3,144,backgorund
19112023087,1211968236,30044,26995,TCP,76,0,4,445,backgorund
19112023087,1211968236,30044,5991,TCP,76,0,4,446,backgorund
74241105161,24312222933,30044,4393,TCP,76,0,5,2816,backgorund
1211968236,19112023087,26995,30044,TCP,76,0,6,950,backgorund
1211968236,19112023087,5991,30044,TCP,76,0,6,950,backgorund
24312222933,74241105161,4393,30044,TCP,76,0,6,1209,backgorund
14616311282,1759721391,7665,135,TCP,76,30,7,540,backgorund
14616311282,1759721391,43778,53068,TCP,76,30,7,659,backgorund
1759721391,14616311282,135,7665,TCP,76,30,5,432,backgorund
1759721391,14616311282,53068,43778,TCP,76,30,5,548,backgorund
74241105161,75198177150,30044,56918,TCP,77,1,4,413,backgorund
75198177150,74241105161,56918,30044,TCP,77,1,5,847,backgorund
8417887166,817845203,45425,7535,TCP,77,1,3,138,backgorund
180252234175,9115214348,19403,32466,TCP,77,37,10,592,backgorund
19112023087,244100124213,30044,45038,TCP,78,0,4,413,backgorund
19112023087,244100124213,30044,7584,TCP,78,0,4,414,backgorund
74241105161,75198177150,30044,37147,TCP,78,0,4,414,backgorund
74241105161,24312222933,30044,46336,TCP,78,0,5,383,backgorund
75198177150,74241105161,37147,30044,TCP,78,0,5,847,backgorund
1683917085,2351692222,137,137,UDP,78,0,1,78,backgorund
1683917085,163106150146,45736,389,UDP,78,0,1,235,backgorund
24312222933,74241105161,46336,30044,TCP,78,0,6,1898,backgorund
2351692222,1683917085,137,137,UDP,78,0,1,90,backgorund
20962204241,11810481232,389,53505,TCP,78,0,1,46,backgorund
59814699,2421259134,24161,443,TCP,78,0,2,92,backgorund
163106150146,1683917085,389,45736,UDP,78,0,1,193,backgorund
2421259134,14616311282,443,41177,TCP,78,0,5,1852,backgorund
2421259134,59814699,443,24161,TCP,78,0,1,46,backgorund
244100124213,19112023087,45038,30044,TCP,78,0,5,847,backgorund
244100124213,19112023087,7584,30044,TCP,78,0,5,847,backgorund
11810481232,20962204241,53505,389,TCP,78,0,1,64,backgorund
23422523976,14615593119,80,27195,TCP,78,0,4,515,backgorund
14616311282,2421259134,41177,443,TCP,78,1,9,1825,backgorund
13322654187,19112023087,10183,30044,TCP,78,10,6,1223,backgorund
200619918,19112023087,35853,30044,TCP,78,10,9,3014,backgorund
1683917085,163106150146,34213,139,TCP,78,11,27,7775,backgorund
163106150146,1683917085,139,34213,TCP,78,11,19,2563,backgorund
163106150146,1683917085,139,34213,TCP,78,11,22,3448,backgorund
139889197,1341393341,445,25491,TCP,78,13,9,1653,backgorund
1341393341,139889197,25491,445,TCP,78,13,13,4265,backgorund
19112023087,13322654187,30044,10183,TCP,78,5,4,2752,backgorund
19112023087,200619918,30044,35853,TCP,78,6,6,2972,backgorund
14615593119,23422523976,27195,80,TCP,78,60,8,2980,backgorund
16421715122,23422523976,42892,80,TCP,79,0,7,2956,backgorund
4724324057,17219157229,389,57989,UDP,79,0,1,195,backgorund
23422523976,16421715122,80,42892,TCP,79,0,4,511,backgorund
42107162157,139889197,9745,389,TCP,79,1,13,3047,backgorund
8417887166,193228117,45425,2606,TCP,79,1,3,138,backgorund
14616311282,2421259134,42754,443,TCP,79,1,7,1725,backgorund
2421259134,14616311282,443,42754,TCP,79,1,6,2042,backgorund
139889197,42107162157,389,9745,TCP,79,1,12,5415,backgorund
131604381,19112023087,27075,30044,TCP,79,10,9,3022,backgorund
52111218218,19112023087,40327,30044,TCP,79,10,6,1255,backgorund
18716211299,19112023087,4569,30044,TCP,79,11,9,2430,backgorund
21051866,941056196,42887,62097,TCP,79,11,11,1496,backgorund
941056196,21051866,62097,42887,TCP,79,12,19,2789,backgorund
8417887166,193228117,135,41218,TCP,79,13,6,716,backgorund
19318263172,19112023087,9494,30044,TCP,79,15,6,1223,backgorund
19112023087,19318263172,30044,9494,TCP,79,5,4,2752,backgorund
19112023087,52111218218,30044,40327,TCP,79,5,4,2753,backgorund
19112023087,18716211299,30044,4569,TCP,79,6,6,2973,backgorund
19112023087,131604381,30044,27075,TCP,79,6,6,2972,backgorund
98158105161,2421259134,29904,443,TCP,80,0,2,92,backgorund
2421259134,98158105161,443,29904,TCP,80,0,1,46,backgorund
4724324057,17219157229,389,15638,TCP,80,0,6,800,backgorund
4724324057,17219157229,389,13603,TCP,80,0,15,14827,backgorund
8417887166,193228117,45425,28923,TCP,80,1,2,92,backgorund
14120213211,98139130167,46578,161,UDP,80,60,4,424,backgorund
25120522835,254649182,63400,445,TCP,80,61,6,666,backgorund
17612227148,21051866,40503,42887,TCP,81,0,9,2002,backgorund
17612227148,21051866,20801,42887,TCP,81,0,4,480,backgorund
8417887166,193228117,45425,28923,TCP,81,0,1,46,backgorund
21051866,17612227148,42887,40503,TCP,81,0,7,1047,backgorund
21051866,17612227148,42887,20801,TCP,81,0,2,197,backgorund
19925154144,46100254245,55656,389,UDP,81,0,1,80,backgorund
2421259134,25123121160,443,26598,TCP,81,0,5,1481,backgorund
