ts,td,srcip,srcport,dstip,dstport,proto,pkt,byt
115,0,19125479247,11615,9522599200,389,UDP,1,191
115,0,19125479247,24633,11414823233,389,UDP,1,191
115,0,23125276150,8839,2217010284,56894,TCP,4,445
115,0,23125276150,8839,613198223,11209,TCP,4,372
115,0,23125276150,8839,613198223,3967,TCP,4,372
115,0,23125276150,8839,613198223,46728,TCP,4,372
115,0,250757729,8839,613198223,31392,TCP,4,376
115,0,250757729,8839,613198223,23301,TCP,4,376
115,0,250757729,8839,613198223,29515,TCP,4,376
115,0,2217010284,56894,23125276150,8839,TCP,6,922
115,0,613198223,31392,250757729,8839,TCP,6,430
115,0,613198223,11209,23125276150,8839,TCP,7,472
115,0,613198223,23301,250757729,8839,TCP,6,420
115,0,613198223,3967,23125276150,8839,TCP,6,429
115,0,613198223,46728,23125276150,8839,TCP,6,430
115,0,613198223,29515,250757729,8839,TCP,6,429
115,0,16117211214,13652,12478227146,80,TCP,7,2956
115,0,9522599200,389,19125479247,11615,UDP,1,191
115,0,9522599200,88,19125479247,32363,TCP,5,284
115,0,9522599200,88,19125479247,32363,TCP,6,1674
115,0,9522599200,88,19125479247,44843,TCP,4,190
115,0,9522599200,88,19125479247,44843,TCP,5,360
115,0,205143109159,443,1241431671,22498,TCP,5,1481
115,0,11414823233,389,19125479247,28373,TCP,6,788
115,0,11414823233,389,19125479247,31470,TCP,8,1865
115,0,11414823233,389,19125479247,24649,TCP,10,4245
115,0,11414823233,389,19125479247,17886,TCP,8,1855
115,0,11414823233,389,19125479247,52143,TCP,8,1855
115,0,11414823233,389,19125479247,24633,UDP,1,193
115,0,14864118181,389,19125479247,52870,TCP,11,5591
115,0,14864118181,389,19125479247,52870,TCP,12,6981
115,0,12478227146,80,16117211214,13652,TCP,6,4211
115,1,21121124890,10616,21266171222,60465,TCP,3,138
115,1,1241431671,22498,205143109159,443,TCP,6,1578
115,10,19125479247,25076,11414823233,445,TCP,13,4292
115,10,19125479247,49774,14864118181,445,TCP,13,4305
115,10,1608859122,24626,250757729,8839,TCP,6,1222
115,10,11414823233,445,19125479247,25076,TCP,9,1905
115,10,14864118181,445,19125479247,49774,TCP,9,2359
115,11,187197224168,59940,250757729,8839,TCP,6,1223
115,13,21121124890,135,21266171222,6919,TCP,6,716
115,40,19125479247,52916,9522599200,445,TCP,92,21500
115,40,9522599200,445,19125479247,52916,TCP,86,33482
115,40,9522599200,445,19125479247,52916,TCP,89,36387
115,5,250757729,8839,1608859122,24626,TCP,4,2755
115,6,250757729,8839,187197224168,59940,TCP,4,2755
115,60,136240231114,11337,10324122195,45679,TCP,3,138
115,60,4122369190,445,1718412725,2010,TCP,3,279
115,60,4122369190,445,1718412725,25253,TCP,3,279
115,60,1718412725,2010,4122369190,445,TCP,5,371
115,60,1718412725,25253,4122369190,445,TCP,5,371
116,0,17112119618,389,2099130124,18807,UDP,1,193
116,0,17112119618,0,2099130124,0,ICMP,2,120
116,0,19125479247,37372,2001301890,389,UDP,1,235
116,0,2099130124,42765,2161521883,88,TCP,6,1641
116,0,2099130124,27608,2161521883,389,TCP,12,3177
116,0,2099130124,58824,2161521883,389,UDP,1,192
116,0,2099130124,33868,207167213,389,UDP,1,236
116,0,2099130124,0,17112119618,0,ICMP,2,120
116,0,2099130124,0,16747497,0,ICMP,3,166
116,0,2099130124,60775,2161521883,88,TCP,6,1625
116,0,2099130124,18807,17112119618,389,UDP,1,193
116,0,16747497,0,2099130124,0,ICMP,3,166
116,0,9522599200,389,2347523379,20108,UDP,1,193
116,0,2001301890,389,19125479247,37372,UDP,1,191
116,0,2161521883,389,2099130124,27608,TCP,10,4175
116,0,2161521883,389,2099130124,58824,UDP,1,193
116,0,2161521883,88,2099130124,42765,TCP,6,1628
116,0,2161521883,88,2099130124,60775,TCP,6,1622
116,0,207167213,389,2099130124,33868,UDP,1,195
116,0,2347523379,20108,9522599200,389,UDP,1,236
116,1,15311082195,44417,12478227146,80,TCP,7,2970
116,1,17112119618,389,2099130124,7597,TCP,32,34486
116,1,17112119618,389,2099130124,26842,TCP,7,846
116,1,21121124890,10616,21266171222,9289,TCP,3,138
116,1,2099130124,7597,17112119618,389,TCP,24,6554
116,1,2099130124,26842,17112119618,389,TCP,9,2174
116,1,207167213,389,2347523379,27711,TCP,12,7509
116,1,12478227146,80,15311082195,44417,TCP,4,515
116,1,2347523379,27711,207167213,389,TCP,12,3961
116,11,17112119618,445,2099130124,7656,TCP,380,83049
116,11,2099130124,7656,17112119618,445,TCP,373,56750
116,11,2099130124,20407,16747497,445,TCP,13,3849
116,11,16747497,445,2099130124,20407,TCP,12,3154
116,13,19125479247,33013,2001301890,135,TCP,8,1300
116,13,19125479247,37425,2001301890,54490,TCP,7,795
116,13,2001301890,135,19125479247,33013,TCP,6,788
116,13,2001301890,54490,19125479247,37425,TCP,5,664
116,16,1624868147,51113,23125276150,8839,TCP,9,2896
116,30,17112119618,135,2099130124,28949,TCP,5,432
116,30,17112119618,18706,2099130124,29735,TCP,10,1580
116,30,2099130124,35795,207167213,36625,TCP,7,871
116,30,2099130124,28949,17112119618,135,TCP,7,540
116,30,2099130124,29735,17112119618,18706,TCP,13,4086
116,30,2099130124,41822,207167213,135,TCP,8,859
116,30,207167213,135,2099130124,41822,TCP,6,804
116,30,207167213,36625,2099130124,35795,TCP,5,436
116,66,912018495,29699,861398430,2049,TCP,296,97536
116,7,23125276150,8839,1624868147,51113,TCP,6,2982
117,0,23125276150,8839,613198223,5498,TCP,5,2694
117,0,250757729,8839,7919113349,1853,TCP,3,2705
117,0,921242204,46241,861398430,111,TCP,6,380
117,0,921242204,45562,861398430,11709,TCP,6,364
117,0,921242204,47818,861398430,11709,TCP,6,432
117,0,613198223,5498,23125276150,8839,TCP,7,1294
117,0,1542453189,14102,11414823233,389,TCP,10,2757
117,0,1542453189,3981,2161521883,88,UDP,1,1396
117,0,1542453189,49048,2161521883,88,UDP,1,1396
117,0,1542453189,24808,2161521883,88,UDP,1,1416
117,0,1542453189,0,11414823233,0,ICMP,3,166
117,0,12782124120,0,2001301890,0,ICMP,2,120
117,0,2099130124,47458,2161521883,389,TCP,10,2740
117,0,2099130124,32222,2161521883,389,TCP,10,2740
117,0,2099130124,31427,2161521883,389,TCP,10,2740
117,0,11414823233,389,1542453189,14102,TCP,9,1835
117,0,11414823233,0,1542453189,0,ICMP,3,166
117,0,11414823233,60213,222125118176,45870,TCP,7,2003
117,0,11414823233,60213,222125118176,63871,TCP,6,1602
117,0,11414823233,60213,222125118176,31720,TCP,7,1964
117,0,2001301890,0,12782124120,0,ICMP,2,120
117,0,861398430,111,921242204,46241,TCP,4,252
117,0,861398430,11709,921242204,45562,TCP,4,248
117,0,861398430,11709,921242204,47818,TCP,4,248
117,0,2161521883,389,2099130124,47458,TCP,8,1779
117,0,2161521883,389,2099130124,32222,TCP,8,1779
117,0,2161521883,389,2099130124,31427,TCP,8,1789
117,0,2161521883,88,1542453189,3981,UDP,1,1391
117,0,2161521883,88,1542453189,49048,UDP,1,1391
117,0,2161521883,88,1542453189,24808,UDP,1,1404
117,1,1542453189,51264,11414823233,389,TCP,19,5185
117,1,1542453189,2387,11414823233,389,TCP,9,2191
117,1,1542453189,40121,11414823233,389,TCP,10,2757
117,1,11414823233,389,1542453189,51264,TCP,24,25765
117,1,11414823233,389,1542453189,2387,TCP,7,846
117,1,11414823233,389,1542453189,40121,TCP,9,1825
117,1,7919113349,1853,250757729,8839,TCP,5,1173
117,10,20020166245,46894,250757729,8839,TCP,6,1219
117,11,54965245,1987,250757729,8839,TCP,9,3599
117,11,12782124120,38484,2001301890,445,TCP,17,4315
117,11,2001301890,445,12782124120,38484,TCP,15,2418
117,18,250757729,8839,62227123167,42562,TCP,48498,67402327
117,18,250757729,8839,62227123167,42562,TCP,48586,67524647
117,18,62227123167,42562,250757729,8839,TCP,25726,1183549
117,25,1542453189,8407,11414823233,445,TCP,4357,464523
117,25,11414823233,445,1542453189,8407,TCP,4357,492061
117,25,11414823233,445,1542453189,8407,TCP,4360,492359
117,30,1542453189,60600,9522599200,54490,TCP,7,823
117,30,1542453189,37451,11414823233,18706,TCP,13,4119
117,30,1542453189,8999,11414823233,135,TCP,7,540
117,30,9522599200,54490,1542453189,60600,TCP,5,436
117,30,11414823233,135,1542453189,8999,TCP,5,432
117,30,11414823233,18706,1542453189,37451,TCP,10,1516
117,35,177243106159,12337,10358248115,21726,TCP,10,592
117,36,22759184144,5651,10358248115,21726,TCP,10,592
117,5,250757729,8839,20020166245,46894,TCP,4,2751
117,7,250757729,8839,54965245,1987,TCP,6,2976
118,0,23125276150,8839,613198223,50199,TCP,4,445
118,0,23125276150,8839,613198223,39258,TCP,4,373
118,0,250757729,8839,2233940104,24063,TCP,3,2709
118,0,613198223,50199,23125276150,8839,TCP,6,922
118,0,613198223,39258,23125276150,8839,TCP,7,1706
118,0,1542453189,59022,11414823233,389,TCP,10,2757
118,0,9522599200,389,1924718135,62343,UDP,1,193
118,0,828286154,60363,12478227146,80,TCP,1,46
118,0,11414823233,389,1542453189,59022,TCP,9,1825
118,0,2233940104,24063,250757729,8839,TCP,5,1145
118,0,1924718135,62343,9522599200,389,UDP,1,194
118,0,12478227146,80,1461262362,60657,TCP,4,515
118,10,74523353,16367,23125276150,8839,TCP,6,1222
118,10,2233940104,47796,250757729,8839,TCP,10,7062
118,10,7919113349,51937,250757729,8839,TCP,7,1628
118,10,9120588219,31720,23125276150,8839,TCP,6,1213
118,15,9522599200,135,1924718135,47303,TCP,5,600
118,15,1924718135,47303,9522599200,135,TCP,7,644
118,28,2099130124,1373,207167213,18706,TCP,7,631
118,28,2099130124,36131,207167213,135,TCP,7,540
118,28,207167213,135,2099130124,36131,TCP,5,432
118,28,207167213,18706,2099130124,1373,TCP,5,548
118,35,57153210175,4678,17117018089,445,TCP,4,278
118,35,9522599200,54490,1924718135,5692,TCP,9,1505
118,35,1924718135,5692,9522599200,54490,TCP,11,3134
118,38,14316912359,62868,250235137216,46380,TCP,2,92
118,5,23125276150,8839,74523353,16367,TCP,4,2752
118,5,250757729,8839,7919113349,51937,TCP,4,322
118,6,23125276150,8839,9120588219,31720,TCP,4,2752
118,6,250757729,8839,2233940104,47796,TCP,5,369
118,60,43171129177,59795,174144197109,161,UDP,4,428
118,60,95213245204,3610,17117018089,445,TCP,44,5009
118,60,1461262362,60657,12478227146,80,TCP,8,2999
118,61,136240231114,11337,139178255199,40205,TCP,5,262
119,0,17112119618,389,1924718135,12688,UDP,1,193
119,0,17112119618,88,1924718135,56472,TCP,4,1600
119,0,17112119618,88,1924718135,24990,TCP,5,361
119,0,19090196247,389,1924718135,43857,UDP,1,195
119,0,19090196247,389,1924718135,46785,TCP,12,6989
119,0,19090196247,389,1924718135,28861,TCP,9,1902
119,0,19090196247,389,1924718135,31127,TCP,9,3225
119,0,19090196247,389,1924718135,48868,TCP,9,1902
119,0,1606715964,31906,693293204,139,TCP,1,46
119,0,1924718135,43857,19090196247,389,UDP,1,193
119,0,1924718135,12688,17112119618,389,UDP,1,193
119,0,1924718135,46785,19090196247,389,TCP,14,3758
119,0,1924718135,28861,19090196247,389,TCP,10,3133
119,0,1924718135,56472,17112119618,88,TCP,4,1590
119,0,1924718135,24990,17112119618,88,TCP,5,2692
119,0,1924718135,31127,19090196247,389,TCP,10,2843
119,0,1924718135,48868,19090196247,389,TCP,10,3133
119,1,9522599200,389,1924718135,39280,TCP,27,28184
119,1,1924718135,39280,9522599200,389,TCP,21,5839
119,10,2551218621,39599,23125276150,8839,TCP,6,1213
119,10,7365139109,2699,23125276150,8839,TCP,6,1222
119,11,4619262201,19148,250757729,8839,TCP,9,3021
119,13,9522599200,445,1924718135,7782,TCP,9,1906
119,13,1924718135,7782,9522599200,445,TCP,13,4310
119,25,17112119618,445,1924718135,30660,TCP,151,83081
119,25,1924718135,30660,17112119618,445,TCP,143,29402
119,3,20015042102,137,6319589236,137,UDP,3,288
119,31,248147194111,42636,136240231114,11337,TCP,5,402
119,35,101150215101,4641,486189146,21726,TCP,10,592
119,35,101150215101,58830,486189146,21726,TCP,10,592
119,5,23125276150,8839,2551218621,39599,TCP,4,2752
119,6,23125276150,8839,7365139109,2699,TCP,4,2752
119,60,195239240187,12035,136240231114,11337,TCP,3,138
119,60,12021810018,19755,136240231114,11337,TCP,4,184
119,60,892379785,19631,136240231114,11337,TCP,4,210
119,60,10324122195,45679,136240231114,11337,TCP,3,138
119,60,136240231114,11337,195239240187,12035,TCP,3,138
119,60,136240231114,11337,1656113252,3591,TCP,3,138
119,60,136240231114,11337,138190101119,64693,TCP,3,138
119,60,136240231114,11337,2818412310,64353,TCP,3,138
119,60,136240231114,11337,84163120223,59123,TCP,3,138
119,60,136240231114,11337,21780120227,64118,TCP,4,184
119,60,1111521744,443,1924215214,17635,TCP,39,20807
119,60,84163120223,59123,136240231114,11337,TCP,3,138
119,60,21780120227,64118,136240231114,11337,TCP,4,184
119,61,136240231114,11337,12021810018,19755,TCP,3,138
119,7,250757729,8839,4619262201,19148,TCP,6,2975
119,9,149192128253,9902,213135126240,32430,TCP,3,144
120,0,912018495,111,861398430,2309,UDP,1,56
120,0,23125276150,8839,7996225254,51808,TCP,4,372
120,0,23125276150,8839,7996225254,45310,TCP,4,372
120,0,8912419137,65093,116463227,445,TCP,1,52
120,0,250757729,8839,7996225254,32067,TCP,4,376
120,0,7996225254,51808,23125276150,8839,TCP,7,482
120,0,7996225254,32067,250757729,8839,TCP,6,430
120,0,7996225254,45310,23125276150,8839,TCP,6,420
120,0,116463227,445,8912419137,65093,TCP,1,46
120,0,861398430,2309,912018495,111,UDP,1,84
120,0,1924718135,26647,14864118181,389,UDP,1,237
120,0,14864118181,389,1924718135,26647,UDP,1,193
120,13,1924718135,53877,14864118181,3360,TCP,7,797
120,13,1924718135,39073,14864118181,135,TCP,8,1305
120,13,14864118181,135,1924718135,39073,TCP,6,884
120,13,14864118181,3360,1924718135,53877,TCP,5,664
120,16,11414823233,135,5625010488,55085,TCP,5,504
120,29,14425199136,137,471844168,137,UDP,6,468
120,35,10212223131,40513,17117018089,445,TCP,4,372
120,35,101150215101,26566,10358248115,21726,TCP,10,592
120,35,11414823233,18706,5625010488,11972,TCP,9,1488
120,35,17117018089,445,10212223131,40513,TCP,2,380
120,9,7096993,44129,828286154,12887,TCP,3,144
121,0,23125276150,8839,7996225254,33110,TCP,4,372
121,0,250757729,8839,7996225254,32802,TCP,4,376
121,0,250757729,8839,7996225254,46680,TCP,4,376
121,0,7996225254,32802,250757729,8839,TCP,6,420
121,0,7996225254,33110,23125276150,8839,TCP,6,429
121,0,7996225254,46680,250757729,8839,TCP,6,429
121,0,19090196247,0,36134208140,0,ICMP,2,120
121,0,36134208140,0,19090196247,0,ICMP,2,120
121,0,15115310662,22544,693293204,139,TCP,1,46
121,0,11414823233,389,5625010488,19399,TCP,7,834
121,0,11414823233,389,5625010488,11668,TCP,10,4245
121,0,11414823233,389,5625010488,44896,TCP,9,1901
121,1,11414823233,389,5625010488,11040,TCP,26,28147
121,10,46179237130,3112,23125276150,8839,TCP,6,1213
121,10,24616725167,48111,250757729,8839,TCP,6,1059
121,11,19090196247,445,36134208140,36784,TCP,15,2418
121,11,36134208140,36784,19090196247,445,TCP,17,4349
121,12,11414823233,445,5625010488,46710,TCP,10,2933
121,38,14316912359,62868,18924365181,10209,TCP,2,92
121,5,23125276150,8839,46179237130,3112,TCP,4,2752
121,5,250757729,8839,24616725167,48111,TCP,4,2576
121,60,1441714169,27566,4122369190,445,TCP,20,2440
121,60,4122369190,445,1441714169,27566,TCP,18,1552
122,0,72230222220,51273,250757729,8839,TCP,6,420
122,0,72230222220,27891,23125276150,8839,TCP,7,481
122,0,72230222220,24560,250757729,8839,TCP,7,481
122,0,72230222220,20592,250757729,8839,TCP,7,482
122,0,72230222220,19759,23125276150,8839,TCP,6,420
122,0,72230222220,64279,23125276150,8839,TCP,6,430
122,0,23125276150,8839,72230222220,27891,TCP,4,372
122,0,23125276150,8839,72230222220,19759,TCP,4,372
122,0,23125276150,8839,72230222220,64279,TCP,5,424
122,0,23125276150,8839,7996225254,34953,TCP,5,2694
122,0,250757729,8839,72230222220,51273,TCP,4,376
122,0,250757729,8839,72230222220,24560,TCP,4,376
122,0,250757729,8839,72230222220,20592,TCP,4,376
122,0,7996225254,34953,23125276150,8839,TCP,7,1262
122,0,1435252138,0,2001301890,0,ICMP,2,120
122,0,2001301890,0,1435252138,0,ICMP,2,120
122,1,12478227146,80,103254160185,64102,TCP,4,515
122,10,190165200194,4483,250757729,8839,TCP,6,1213
122,12,1435252138,44757,2001301890,445,TCP,17,4367
122,12,2001301890,445,1435252138,44757,TCP,15,2605
122,12,2001301890,445,1435252138,44757,TCP,16,2684
122,31,91021497,54083,9522599200,54490,TCP,9,857
122,31,9522599200,54490,91021497,54083,TCP,6,836
122,32,1111521744,443,25516712355,62371,TCP,21,7416
122,34,17117018089,445,1161238165,8999,TCP,2,186
122,35,1161238165,8999,17117018089,445,TCP,4,278
122,6,250757729,8839,190165200194,4483,TCP,4,2755
122,61,103254160185,64102,12478227146,80,TCP,8,2987
122,71,21121124890,445,16317811264,39130,TCP,318,33443
122,9,7096993,44436,25024945238,12887,TCP,3,144
123,0,1160188165,54131,23125276150,8839,TCP,5,857
123,0,1160188165,53360,23125276150,8839,TCP,5,857
123,0,72230222220,52205,23125276150,8839,TCP,7,1294
123,0,23125276150,8839,1160188165,54131,TCP,4,413
123,0,23125276150,8839,1160188165,53360,TCP,4,414
123,0,23125276150,8839,72230222220,52205,TCP,6,2740
123,0,23125276150,8839,7996225254,7499,TCP,4,445
123,0,7996225254,7499,23125276150,8839,TCP,6,922
123,0,2057156147,2204,2161521883,389,UDP,1,193
123,0,2057156147,47220,471844168,137,UDP,2,156
123,0,2057156147,6672,2161521883,138,UDP,1,207
123,0,8423437188,46072,12478227146,80,TCP,1,46
123,0,15421615879,0,9522599200,0,ICMP,2,120
123,0,23872179,0,14864118181,0,ICMP,2,120
123,0,471844168,137,2057156147,47220,UDP,2,180
123,0,9522599200,0,15421615879,0,ICMP,2,120
123,0,2161521883,389,2057156147,2204,UDP,1,193
123,0,14864118181,0,23872179,0,ICMP,2,120
123,12,2057156147,22148,2161521883,139,TCP,15,1785
123,12,2057156147,44966,2161521883,139,TCP,15,1769
123,12,2057156147,8514,2161521883,139,TCP,19,4698
123,12,15421615879,2433,9522599200,445,TCP,17,4367
123,12,23872179,56119,14864118181,445,TCP,17,4347
123,12,9522599200,445,15421615879,2433,TCP,15,2418
123,12,2161521883,139,2057156147,22148,TCP,10,1670
123,12,2161521883,139,2057156147,44966,TCP,11,1787
123,12,2161521883,139,2057156147,8514,TCP,12,1531
123,12,2161521883,139,2057156147,8514,TCP,13,1583
123,12,14864118181,445,23872179,56119,TCP,15,2418
123,59,734523039,137,6319589236,137,UDP,12,990
124,0,1867714951,445,459024922,50431,TCP,1,46
124,0,248864417,28634,861398430,445,TCP,1,46
124,0,1735214121,35084,861398430,445,TCP,1,46
124,0,72230222220,27663,23125276150,8839,TCP,6,922
124,0,15060100186,46773,861398430,445,TCP,1,46
124,0,12021810018,29380,861398430,445,TCP,1,46
124,0,17054476,6681,861398430,445,TCP,1,46
124,0,23125276150,8839,72230222220,27663,TCP,4,445
124,0,250757729,8839,2494315534,44439,TCP,4,413
124,0,250757729,8839,2494315534,50918,TCP,4,414
124,0,2494315534,44439,250757729,8839,TCP,5,847
124,0,2494315534,50918,250757729,8839,TCP,5,847
124,0,177153171124,49218,861398430,445,TCP,1,46
124,0,138190101119,36733,861398430,445,TCP,1,46
124,0,585211516,45151,861398430,445,TCP,1,46
124,0,1963142159,14230,861398430,445,TCP,1,46
124,0,250235137216,7401,861398430,445,TCP,1,46
124,0,459024922,50431,1867714951,445,TCP,1,52
124,0,16747497,389,139946889,19219,UDP,1,117
124,0,11414823233,60213,222125118176,30527,TCP,6,1918
124,0,11414823233,60213,222125118176,11178,TCP,7,2003
124,0,11414823233,60213,222125118176,8352,TCP,5,1556
124,0,139946889,19219,16747497,389,UDP,1,80
124,0,861398430,445,248864417,28634,TCP,1,46
124,0,861398430,445,1735214121,35084,TCP,1,46
124,0,861398430,445,15060100186,46773,TCP,1,46
124,0,861398430,445,12021810018,29380,TCP,1,46
124,0,861398430,445,17054476,6681,TCP,1,46
124,0,861398430,445,177153171124,49218,TCP,1,46
124,0,861398430,445,138190101119,36733,TCP,1,46
124,0,861398430,445,585211516,45151,TCP,1,46
124,0,861398430,445,1963142159,14230,TCP,1,46
124,0,861398430,445,250235137216,7401,TCP,1,46
124,0,861398430,445,19215868247,58009,TCP,1,46
124,0,861398430,445,19215868247,14774,TCP,1,46
124,0,861398430,445,2031292022,7785,TCP,1,46
124,0,19215868247,58009,861398430,445,TCP,1,46
124,0,19215868247,14774,861398430,445,TCP,1,46
124,0,2031292022,7785,861398430,445,TCP,1,46
124,1,832348688,21002,12478227146,80,TCP,8,3656
124,1,12478227146,80,832348688,21002,TCP,7,4128
124,10,5235427,34387,23125276150,8839,TCP,6,1213
124,10,201771945,17574,250757729,8839,TCP,9,2979
124,26,190388525,137,6319589236,137,UDP,6,522
124,30,14425199136,137,6319589236,137,UDP,6,468
124,35,101150215101,60234,486189146,21726,TCP,10,592
124,35,177243106159,45651,10358248115,21726,TCP,10,592
124,43,17117018089,445,233228164170,23814,TCP,36,9027
124,44,233228164170,23814,17117018089,445,TCP,37,6868
124,6,23125276150,8839,5235427,34387,TCP,4,2752
124,6,250757729,8839,201771945,17574,TCP,6,2975
124,61,1111521744,443,25516712355,42774,TCP,44,15675
125,0,892379785,53949,136240231114,11337,TCP,5,272
125,0,250757729,8839,137103211117,7597,TCP,5,2816
125,0,136240231114,11337,892379785,53949,TCP,3,168
125,0,167221112188,0,207167213,0,ICMP,2,120
125,0,16747497,389,2311839664,32373,UDP,1,191
125,0,16747497,389,2311839664,56217,UDP,1,117
125,0,137103211117,7597,250757729,8839,TCP,6,1209
125,0,2311839664,32373,16747497,389,UDP,1,108
125,0,2311839664,56217,16747497,389,UDP,1,80
125,0,10921198100,22912,12478227146,80,TCP,1,46
125,0,207167213,0,167221112188,0,ICMP,2,120
125,0,12478227146,80,221414715,62964,TCP,10,4600
125,1,205143109159,443,53349192,63441,TCP,5,1493
125,1,53349192,63441,205143109159,443,TCP,6,1647
125,13,89725177,40247,11414823233,445,TCP,13,4220
125,13,11414823233,445,89725177,40247,TCP,9,1653
125,16,1092113999,14812,14321524469,53403,TCP,4,450
125,5,167221112188,30851,207167213,445,TCP,17,4349
125,5,207167213,445,167221112188,30851,TCP,16,2684
125,60,61223114189,0,17431162224,0,ICMP,13,1131
125,60,221414715,62964,12478227146,80,TCP,13,6281
125,60,892379785,48380,136240231114,11337,TCP,3,158
125,60,17431162224,0,61223114189,0,ICMP,13,1131
125,60,169920831,30601,861398430,2049,TCP,53,6696
125,60,861398430,2049,169920831,30601,TCP,28,4744
125,9,1802215150,64250,143210228149,19640,TCP,3,152
126,0,17112119618,389,119241150218,63240,TCP,6,620
126,0,250757729,8839,187197224168,59940,TCP,1,46
126,0,119241150218,54271,2161521883,60213,TCP,7,1875
126,0,119241150218,63240,17112119618,389,TCP,7,1875
126,0,7986185188,2405,5321510934,445,TCP,1,52
126,0,5321510934,445,7986185188,2405,TCP,1,46
126,0,196110210173,33048,16747497,88,UDP,1,1396
126,0,196110210173,0,9522599200,0,ICMP,2,120
126,0,16747497,88,196110210173,33048,UDP,1,1391
126,0,9522599200,0,196110210173,0,ICMP,2,120
126,0,11414823233,389,519612258,43491,UDP,1,195
126,0,11414823233,60213,519612258,18220,TCP,7,2003
126,0,11414823233,60213,519612258,54473,TCP,6,1918
126,0,11414823233,60213,519612258,14293,TCP,8,3992
126,0,2161521883,60213,119241150218,54271,TCP,6,620
126,10,197229225142,19048,250757729,8839,TCP,6,1223
126,10,187197224168,16549,250757729,8839,TCP,7,1714
126,15,4657136153,25007,2001301890,445,TCP,13,4265
126,15,2001301890,445,4657136153,25007,TCP,9,1653
126,22,1315236128,1812,9522599200,135,TCP,7,540
126,22,1315236128,1813,9522599200,54490,TCP,7,627
126,22,9522599200,135,1315236128,1812,TCP,5,520
126,22,9522599200,54490,1315236128,1813,TCP,5,548
126,4,196110210173,44170,9522599200,445,TCP,17,4347
126,4,9522599200,445,196110210173,44170,TCP,15,2418
126,5,250757729,8839,197229225142,19048,TCP,4,2755
126,6,250757729,8839,187197224168,16549,TCP,4,322
126,70,25021854249,2049,2052325834,23796,TCP,5911,993592
126,9,15248182110,57822,21220321446,12887,TCP,3,144
127,0,10544247255,137,6319589236,137,UDP,6,576
127,0,16747497,445,9817011818,3989,TCP,2,224
127,0,14414094172,32335,693293204,139,TCP,4,252
127,0,14414094172,24797,693293204,445,TCP,12,3021
127,0,14414094172,0,693293204,0,ICMP,1,60
127,0,12478227146,80,166173151159,58794,TCP,4,515
127,0,12478227146,80,7365139109,26601,TCP,4,515
127,1,9817011818,3989,16747497,445,TCP,3,270
127,10,10877168140,56743,23125276150,8839,TCP,6,1213
127,11,5625353112,28341,250757729,8839,TCP,9,3184
127,30,1517580194,48822,9522599200,54490,TCP,7,631
127,30,1517580194,6286,9522599200,135,TCP,7,540
127,30,14317547217,43263,9522599200,135,TCP,7,540
127,30,14317547217,48118,9522599200,54490,TCP,8,677
127,30,125863183,37174,9522599200,135,TCP,7,540
127,30,125863183,15760,9522599200,54490,TCP,7,627
127,30,5590175201,24370,9522599200,135,TCP,7,540
127,30,5590175201,28985,9522599200,54490,TCP,7,627
127,30,9522599200,135,1517580194,6286,TCP,6,800
127,30,9522599200,135,14317547217,43263,TCP,6,800
127,30,9522599200,135,125863183,37174,TCP,4,474
127,30,9522599200,135,125863183,37174,TCP,5,520
127,30,9522599200,135,5590175201,24370,TCP,5,520
127,30,9522599200,54490,1517580194,48822,TCP,6,772
127,30,9522599200,54490,14317547217,48118,TCP,6,804
127,30,9522599200,54490,125863183,15760,TCP,5,532
127,30,9522599200,54490,5590175201,28985,TCP,5,532
127,5,23125276150,8839,10877168140,56743,TCP,4,2752
127,6,250757729,8839,5625353112,28341,TCP,6,2975
127,60,166173151159,58794,12478227146,80,TCP,8,2994
127,60,7365139109,26601,12478227146,80,TCP,8,3004
127,9,15248182110,49371,2261634292,12887,TCP,3,144
127,9,1859534156,61371,73215131144,33383,TCP,3,144
127,9,471844168,137,21355167119,137,UDP,5,420
127,9,21355167119,137,471844168,137,UDP,5,390
128,0,32204248102,13259,226921859,445,TCP,1,52
128,0,226921859,445,32204248102,13259,TCP,1,46
128,0,29188146167,24874,12478227146,80,TCP,8,3925
128,0,11414823233,389,14819014463,54314,UDP,1,195
128,0,11414823233,0,126190107140,0,ICMP,2,120
128,0,12478227146,80,2329347126,3801,TCP,4,515
128,0,12478227146,80,29188146167,24874,TCP,7,4126
128,1,21121124890,10616,180176175255,19631,TCP,3,138
128,10,86151254149,64453,23125276150,8839,TCP,9,2474
128,11,11414823233,445,126190107140,62371,TCP,15,2418
128,14,21121124890,135,180176175255,12441,TCP,6,716
128,15,11414823233,135,14819014463,58662,TCP,5,600
128,15,11414823233,3360,14819014463,25382,TCP,6,1888
128,34,4122369190,445,25119619762,44506,TCP,2,186
128,35,25119619762,44506,4122369190,445,TCP,4,278
128,35,68108196120,57758,10358248115,21726,TCP,10,592
128,6,23125276150,8839,86151254149,64453,TCP,6,2973
128,60,2329347126,3801,12478227146,80,TCP,8,3005
129,0,11414823233,389,14329242,65338,TCP,7,2832
129,0,11414823233,389,14329242,4296,UDP,1,195
129,0,14864118181,88,19716031203,5455,TCP,6,1786
129,0,14864118181,18706,19716031203,64118,TCP,7,1444
129,0,19716031203,5455,14864118181,88,TCP,6,1827
